rating,file,function,table,kind,client,tenant_filter_in_chain,multiline_tenant_filter_detected,insert_contains_tenant_id,prior_ownership_assertion_detected,likely_false_positive,recommended_action,id_only_without_tenant_signal,service_role_note,rls_note,line,snippet
"SAFE","lib/fi/events/mapping.ts","(top-level or unscoped)","fi_cases","from","supabase","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","508",".from('fi_cases') .insert({ tenant_id: input.tenantId, external_id: externalId, status: input.status ?? 'draft', metadata: { source_system: input.sourceSystem, source_case_id: input.sourceCaseId, ...(input.metadata ?? {}"
"SAFE","lib/fi/events/mapping.ts","(top-level or unscoped)","fi_intakes","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","538",".from('fi_intakes') .select( 'full_name, email, dob, sex, country, primary_concern, selections, notes' ) .eq('tenant_id', input.tenantId) .eq('case_id', input.caseId) .maybeSingle();"
"DANGEROUS","lib/fi/events/mapping.ts","(top-level or unscoped)","fi_intakes","from","supabase","N","N","N","N","N","Add tenant_id filter (or insert field), an ownership assert, or tenant-scoped PK pattern; prefer user JWT client where RLS suffices.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","587","const { error } = await supabase.from('fi_intakes').upsert(row, { onConflict: 'case_id', ignoreDuplicates: false, });"
"SAFE","lib/fi/events/mapping.ts","(top-level or unscoped)","fi_uploads","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","652",".from('fi_uploads') .select('id, type') .eq('tenant_id', input.tenantId) .eq('case_id', input.caseId) .eq('storage_path', input.storagePath) .maybeSingle();"
"SAFE","lib/fi/events/mapping.ts","(top-level or unscoped)","fi_uploads","from","supabase","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","664",".from('fi_uploads') .insert({ tenant_id: input.tenantId, case_id: input.caseId, type: input.type, filename: input.filename, storage_path: input.storagePath, mime_type: input.mimeType ?? 'application/octet-stream', size_b"
"SAFE","lib/fi/events/trigger.ts","(top-level or unscoped)","fi_model_runs","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","159",".from('fi_model_runs') .select('id, status') .eq('tenant_id', params.tenantId) .eq('case_id', params.fiCaseId) .in('status', ['complete', 'queued', 'running']) .order('created_at', { ascending: false }) .limit(1) .maybeS"
"SAFE","lib/fi/pipeline.ts","(top-level or unscoped)","fi_cases","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","118",".from('fi_cases') .select('id, partner_id') .eq('id', caseId) .eq('tenant_id', tenantId) .single();"
"SAFE","lib/fi/pipeline.ts","(top-level or unscoped)","fi_partners","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","128",".from('fi_partners') .select('reference_code') .eq('id', caseRow.partner_id) .eq('tenant_id', tenantId) .single();"
"SAFE","lib/fi/pipeline.ts","(top-level or unscoped)","fi_intakes","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","139",".from('fi_intakes') .select('full_name, email, dob, sex, country, primary_concern, selections') .eq('case_id', caseId) .eq('tenant_id', tenantId) .single();"
"DANGEROUS","lib/fi/pipeline.ts","(top-level or unscoped)","fi_uploads","from","supabase","N","N","N","N","N","Add tenant_id filter (or insert field), an ownership assert, or tenant-scoped PK pattern; prefer user JWT client where RLS suffices.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","146",".from('fi_uploads') .select('id, type, filename, storage_path, mime_type') .eq('case_id', caseId) .in('type', [...BLOOD_TYPES, ...IMAGE_TYPES]);"
"SAFE","lib/fi/pipeline.ts","(top-level or unscoped)","fi_cases","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","208",".from('fi_cases') .update({ status: 'complete', latest_report_id: pdfResult.data.reportId, updated_at: new Date().toISOString(), }) .eq('id', caseId) .eq('tenant_id', tenantId);"
"SAFE","lib/fi/pipeline.ts","runPipeline","fi_model_runs","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","52",".from('fi_model_runs') .select('id, status') .eq('tenant_id', tenantId) .eq('case_id', caseId) .in('status', ['complete', 'queued', 'running']) .order('created_at', { ascending: false }) .limit(1) .maybeSingle();"
"SAFE","lib/fi/pipeline.ts","runPipeline","fi_reports","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","64",".from('fi_reports') .select('id, storage_path') .eq('case_id', caseId) .eq('model_run_id', activeOrComplete.id) .eq('tenant_id', tenantId) .maybeSingle();"
"SAFE","lib/fi/pipeline.ts","(top-level or unscoped)","fi_reports","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","92",".from('fi_reports') .select('id, storage_path') .eq('case_id', caseId) .eq('tenant_id', tenantId) .order('created_at', { ascending: false }) .limit(1) .single();"
"SAFE","lib/fi/services/caseSubmission.ts","(top-level or unscoped)","fi_cases","from","supabaseAdmin()","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","120",".from('fi_cases') .update({ status: 'submitted', updated_at: now, }) .eq('id', fiCaseId) .eq('tenant_id', tenantId) .eq('status', 'draft');"
"SAFE","lib/fi/services/caseSubmission.ts","(top-level or unscoped)","fi_cases","from","supabaseAdmin()","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","134",".from('fi_cases') .select('status') .eq('id', fiCaseId) .eq('tenant_id', tenantId) .single();"
"SAFE","lib/fi/services/caseSubmission.ts","getCaseSubmissionState","fi_cases","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","47",".from('fi_cases') .select('id, status') .eq('id', fiCaseId) .eq('tenant_id', tenantId) .maybeSingle();"
"SAFE","lib/fi/services/caseSubmission.ts","(top-level or unscoped)","fi_uploads","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","58",".from('fi_uploads') .select('type') .eq('case_id', fiCaseId) .eq('tenant_id', tenantId);"
"SAFE","lib/server/fiAdminKeyGate.ts","assertFiTenantExists","fi_tenants","from","supabase","N","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","Y","Convenience; could use tenant-scoped user client for some reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","26","const { data, error } = await supabase.from('fi_tenants').select('id').eq('id', tid).maybeSingle();"
"SAFE","scripts/hubspot-commit-latest-dry-run-batch.ts","bootstrapBatchFromCsv","fi_import_batches","from","supabase","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","115",".from('fi_import_batches') .insert({ tenant_id: tid, source_system: 'hubspot', kind: 'crm_hubspot_contacts_stage1', status: 'uploaded', row_count: parsed.rows.length, metadata: { upload: 'hubspot_contacts_csv', script: '"
"DANGEROUS","scripts/hubspot-commit-latest-dry-run-batch.ts","bootstrapBatchFromCsv","stg_hubspot_contacts_imports","from","supabase","N","N","N","N","N","Add tenant_id filter (or insert field), an ownership assert, or tenant-scoped PK pattern; prefer user JWT client where RLS suffices.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","154","const { error: sErr } = await supabase.from('stg_hubspot_contacts_imports').insert(payload);"
"SAFE","scripts/hubspot-commit-latest-dry-run-batch.ts","(top-level or unscoped)","fi_import_batches","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","158","await supabase.from('fi_import_batches').delete().eq('id', batchId).eq('tenant_id', tid);"
"SAFE","scripts/hubspot-commit-latest-dry-run-batch.ts","(top-level or unscoped)","fi_import_batches","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","166",".from('fi_import_batches') .update({ dry_run_passed: report.passed, dry_run_at: new Date().toISOString(), dry_run_report: report as unknown as Record<string, unknown>, status: report.passed ? 'dry_run_passed' : 'dry_run_"
"DANGEROUS","scripts/hubspot-commit-latest-dry-run-batch.ts","main","fi_import_batches","from","supabase","N","N","N","N","N","Add tenant_id filter (or insert field), an ownership assert, or tenant-scoped PK pattern; prefer user JWT client where RLS suffices.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","191",".from('fi_import_batches') .select('id, tenant_id, status, dry_run_passed, dry_run_at, dry_run_report, created_at, row_count, metadata') .eq('kind', 'crm_hubspot_contacts_stage1') .eq('status', 'dry_run_passed') .eq('dry"
